timestamp,frame_number,camera_center_x,camera_center_y,target_detected,target_class,target_confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,target_center_x,target_center_y,smoothed_target_x,smoothed_target_y,pixel_error_x,pixel_error_y,distance_error,current_pan,current_tilt,target_pan,target_tilt,servo_command_pan,servo_command_tilt,processing_time_ms,tracking_enabled
1757781566.129132,38,320,240,False,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.897117614746094,True
1757781566.1654687,39,320,240,False,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.161762237548828,True
1757781566.2359552,40,320,240,False,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.691932678222656,True
1757781566.247778,41,320,240,False,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.16819953918457,True
1757781566.2652743,42,320,240,False,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.981517791748047,True
1757781566.301689,43,320,240,False,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.983425140380859,True
1757781566.334435,44,320,240,False,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.639553070068359,True
1757781566.4720733,45,320,240,False,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.775617599487305,True
1757781566.484903,46,320,240,False,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.990743637084961,True
1757781566.4970021,47,320,240,False,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.669116973876953,True
1757781566.5104415,48,320,240,False,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.667209625244141,True
1757781566.5380564,49,320,240,False,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.818605422973633,True
1757781566.5741177,50,320,240,False,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.672693252563477,True
1757781566.8818233,51,320,240,True,person,0.7088375687599182,433,173,494,360,463,266,463,266,143,26,145.34441853748632,0,0,14.3,-2.08,0.0,0.0,8.197307586669922,True
1757781566.8945196,52,320,240,True,person,0.7285052537918091,430,172,495,364,463,268,462,267,142,27,144.5441109142811,0,0,14.200000000000001,-2.16,0.0,0.0,6.3915252685546875,True
1757781566.9034858,53,320,240,True,,0.0,0,0,0,0,0,0,462,267,142,27,144.5441109142811,0,0,0.0,0.0,2.0,-2.0,0.0,True
1757781566.9117646,54,320,240,True,person,0.7269737124443054,429,172,494,364,461,268,462,267,142,27,144.5441109142811,2.0,-2.0,14.200000000000001,-2.16,0.0,0.0,7.494449615478516,True
1757781566.9567125,55,320,240,True,,0.0,0,0,0,0,0,0,462,267,142,27,144.5441109142811,2.0,-2.0,0.0,0.0,4.0,-2.16,0.0,True
1757781566.9801915,56,320,240,True,person,0.703899621963501,427,170,490,361,459,265,461,266,141,26,143.37712509323097,4.0,-2.16,14.100000000000001,-2.08,0.0,0.0,7.734537124633789,True
1757781566.994838,57,320,240,True,person,0.7237647175788879,428,172,490,365,459,268,460,267,140,27,142.57980221616245,4.0,-2.16,14.0,-2.16,0.0,0.0,7.466316223144531,True
1757781567.0101058,58,320,240,True,,0.0,0,0,0,0,0,0,460,267,140,27,142.57980221616245,4.0,-2.16,0.0,0.0,6.0,-2.16,0.0,True
1757781567.0161433,59,320,240,True,person,0.7404094934463501,425,164,490,359,457,261,459,265,139,25,141.23030836190935,6.0,-2.16,13.9,-2.0,0.0,0.0,7.857322692871094,True
1757781567.0632854,60,320,240,True,,0.0,0,0,0,0,0,0,459,265,139,25,141.23030836190935,6.0,-2.16,0.0,0.0,8.0,-2.0,0.0,True
1757781567.084391,61,320,240,True,person,0.7404094934463501,425,164,490,359,457,261,459,265,139,25,141.23030836190935,8.0,-2.0,13.9,-2.0,0.0,0.0,7.408857345581055,True
1757781567.0989888,62,320,240,True,person,0.7404094934463501,425,164,490,359,457,261,458,265,138,25,140.24621207005913,8.0,-2.0,13.8,-2.0,0.0,0.0,7.014989852905273,True
1757781567.1205883,63,320,240,True,,0.0,0,0,0,0,0,0,458,265,138,25,140.24621207005913,8.0,-2.0,0.0,0.0,10.0,-2.0,0.0,True
1757781567.1778884,64,320,240,True,,0.0,0,0,0,0,0,0,458,265,138,25,140.24621207005913,10.0,-2.0,0.0,0.0,12.0,-2.0,0.0,True
1757781567.1849697,65,320,240,True,person,0.7956661581993103,357,148,423,343,390,246,440,260,120,20,121.6552506059644,12.0,-2.0,12.0,-1.6,0.0,0.0,8.124351501464844,True
1757781567.1997106,66,320,240,True,person,0.7587178945541382,382,150,453,346,417,248,435,257,115,17,116.2497311824849,12.0,-2.0,11.5,-1.36,0.0,0.0,6.988763809204102,True
1757781567.2142375,67,320,240,True,person,0.7830644845962524,370,149,435,343,402,246,429,255,109,15,110.0272693471941,12.0,-2.0,10.9,-1.2,0.0,0.0,6.966352462768555,True
1757781567.229878,68,320,240,True,person,0.7703928351402283,348,148,411,345,379,247,421,254,101,14,101.96568050084302,12.0,-2.0,10.100000000000001,-1.12,0.0,0.0,8.026599884033203,True
1757781567.2352984,69,320,240,True,,0.0,0,0,0,0,0,0,421,254,101,14,101.96568050084302,12.0,-2.0,0.0,0.0,10.100000000000001,-1.12,0.0,True
1757781567.2516985,70,320,240,True,person,0.7666336297988892,336,148,398,344,367,246,414,253,94,13,94.89467845985885,10.100000000000001,-1.12,9.4,-1.04,0.0,0.0,7.427453994750977,True
1757781567.2878163,71,320,240,True,person,0.8057652711868286,327,148,392,344,360,246,407,252,87,12,87.82368700982668,9.4,-1.12,8.700000000000001,-0.96,0.0,0.0,7.538318634033203,True
1757781567.288453,72,320,240,True,,0.0,0,0,0,0,0,0,407,252,87,12,87.82368700982668,10.100000000000001,-1.12,0.0,0.0,9.4,-1.04,0.0,True
1757781567.3192363,73,320,240,True,person,0.8323588371276855,325,146,394,352,359,249,397,250,77,10,77.64663547121665,9.4,-1.04,7.7,-0.8,0.0,0.0,6.93511962890625,True
1757781567.3416762,74,320,240,True,,0.0,0,0,0,0,0,0,397,250,77,10,77.64663547121665,9.4,-1.04,0.0,0.0,7.7,-0.8,0.0,True
1757781567.3514776,75,320,240,True,person,0.8038495182991028,325,145,395,355,360,250,387,249,67,9,67.60177512462228,7.7,-0.8,6.7,-0.72,0.0,0.0,7.188081741333008,True
1757781567.3876164,76,320,240,True,person,0.7897900938987732,324,145,392,364,358,254,379,249,59,9,59.682493245507096,7.7,-0.8,5.9,-0.72,0.0,0.0,7.320880889892578,True
1757781567.3950708,77,320,240,True,,0.0,0,0,0,0,0,0,379,249,59,9,59.682493245507096,7.7,-0.8,0.0,0.0,5.9,-0.72,0.0,True
1757781567.4203558,78,320,240,True,person,0.7694657444953918,325,145,392,361,359,253,371,248,51,8,51.62363799656123,5.9,-0.72,5.1000000000000005,-0.64,0.0,0.0,8.077144622802734,True
1757781567.448184,79,320,240,True,,0.0,0,0,0,0,0,0,371,248,51,8,51.62363799656123,5.9,-0.72,0.0,0.0,5.1000000000000005,-0.64,0.0,True
1757781567.454966,80,320,240,True,person,0.7598947286605835,338,148,406,366,372,257,370,250,50,10,50.99019513592785,5.1000000000000005,-0.64,0.0,0.0,0.0,0.0,6.609678268432617,True
1757781567.4866512,81,320,240,True,person,0.7932705283164978,356,151,429,372,393,262,370,252,50,12,51.419840528729765,5.1000000000000005,-0.64,0.0,0.0,0.0,0.0,6.319522857666016,True
1757781567.5228024,82,320,240,True,person,0.8143650889396667,368,152,430,383,399,267,372,254,52,14,53.85164807134504,5.1000000000000005,-0.64,5.2,-1.12,0.0,0.0,6.420612335205078,True
1757781567.555532,83,320,240,True,person,0.8001443147659302,371,155,429,388,400,271,375,257,55,17,57.56735185849702,5.1000000000000005,-0.64,5.5,-1.36,0.0,0.0,7.212400436401367,True
1757781567.591004,84,320,240,True,person,0.8391022682189941,371,156,430,393,400,274,379,260,59,20,62.297672508690084,5.1000000000000005,-0.64,5.9,-1.6,0.0,0.0,6.70170783996582,True
1757781567.604023,85,320,240,True,,0.0,0,0,0,0,0,0,379,260,59,20,62.297672508690084,5.1000000000000005,-0.64,0.0,0.0,5.9,-1.6,0.0,True
1757781567.662309,86,320,240,True,person,0.8315990567207336,367,157,432,399,400,278,383,263,63,23,67.06713054842886,5.9,-1.6,6.300000000000001,-1.84,0.0,0.0,8.13603401184082,True
1757781567.6759322,87,320,240,True,person,0.8082484602928162,370,157,431,398,401,277,387,266,67,26,71.8679344353238,5.9,-1.6,6.7,-2.08,0.0,0.0,6.46662712097168,True
1757781567.710349,88,320,240,True,,0.0,0,0,0,0,0,0,387,266,67,26,71.8679344353238,5.9,-1.6,0.0,0.0,6.7,-2.08,0.0,True
1757781567.7952454,89,320,240,True,person,0.8549043536186218,358,147,429,400,393,273,390,268,70,28,75.39230729988306,6.7,-2.08,7.0,-2.24,0.0,0.0,6.768703460693359,True
1757781567.8100007,90,320,240,True,person,0.8515376448631287,361,152,430,400,395,276,393,270,73,30,78.92401408950256,6.7,-2.08,7.300000000000001,-2.4,0.0,0.0,8.218050003051758,True
1757781567.8168886,91,320,240,True,,0.0,0,0,0,0,0,0,393,270,73,30,78.92401408950256,6.7,-2.08,0.0,0.0,7.300000000000001,-2.4,0.0,True
1757781567.8232992,92,320,240,True,person,0.8528922200202942,360,149,429,404,394,277,395,272,75,32,81.54140052758476,7.300000000000001,-2.4,7.5,-2.56,0.0,0.0,6.847143173217773,True
1757781567.8367178,93,320,240,True,person,0.8758633732795715,356,142,428,390,392,266,396,272,76,32,82.46211251235322,7.300000000000001,-2.4,7.6000000000000005,-2.56,0.0,0.0,6.751775741577148,True
1757781567.8629968,94,320,240,True,person,0.8916789293289185,354,138,428,406,391,272,395,273,75,33,81.93900170248598,7.300000000000001,-2.4,7.5,-2.64,0.0,0.0,6.706476211547852,True
1757781567.932712,95,320,240,True,person,0.8924887776374817,347,126,422,403,385,265,394,272,74,32,80.62257748298549,7.300000000000001,-2.4,7.4,-2.56,0.0,0.0,7.7533721923828125,True
1757781567.9470444,96,320,240,True,person,0.8845163583755493,352,133,427,397,389,265,393,271,73,31,79.30952023559341,7.300000000000001,-2.4,7.300000000000001,-2.48,0.0,0.0,7.058382034301758,True
1757781567.9959183,97,320,240,True,person,0.8957381248474121,318,121,406,410,362,265,388,270,68,30,74.32361670424818,7.300000000000001,-2.4,6.800000000000001,-2.4,0.0,0.0,7.582187652587891,True
1757781568.0106928,98,320,240,True,person,0.8855788707733154,336,123,414,406,375,265,385,269,65,29,71.17583859709698,7.300000000000001,-2.4,6.5,-2.32,0.0,0.0,6.903886795043945,True
1757781568.0215967,99,320,240,True,,0.0,0,0,0,0,0,0,385,269,65,29,71.17583859709698,7.300000000000001,-2.4,0.0,0.0,6.5,-2.32,0.0,True
1757781568.0312796,100,320,240,True,person,0.8895071148872375,305,121,398,412,351,266,380,268,60,28,66.2117814289874,6.5,-2.32,6.0,-2.24,0.0,0.0,7.014989852905273,True
1757781568.199645,101,320,240,True,person,0.8788295984268188,293,117,383,426,338,272,373,268,53,28,59.941638282582836,6.5,-2.32,5.300000000000001,-2.24,0.0,0.0,7.126569747924805,True
1757781568.213039,102,320,240,True,person,0.9036861658096313,294,119,388,417,341,268,367,267,47,27,54.20332093147061,6.5,-2.32,0.0,0.0,0.0,0.0,6.570100784301758,True
1757781568.2279847,103,320,240,True,person,0.8950860500335693,295,119,386,422,341,270,362,267,42,27,49.92995093127971,6.5,-2.32,0.0,0.0,0.0,0.0,6.270170211791992,True
1757781568.2405906,104,320,240,True,person,0.8677607774734497,293,117,382,427,337,272,356,268,36,28,45.60701700396552,6.5,-2.32,0.0,0.0,0.0,0.0,6.241321563720703,True
1757781568.2659178,105,320,240,True,person,0.8803852200508118,291,115,378,428,334,272,351,268,31,28,41.773197148410844,6.5,-2.32,0.0,0.0,0.0,0.0,5.646705627441406,True
1757781568.3023226,106,320,240,True,person,0.8941434621810913,288,112,375,428,332,270,346,269,26,29,38.948684188300895,6.5,-2.32,0.0,0.0,0.0,0.0,5.743265151977539,True
1757781568.3344893,107,320,240,True,person,0.906340479850769,284,111,374,429,329,270,341,269,21,29,35.805027579936315,6.5,-2.32,0.0,0.0,0.0,0.0,5.689859390258789,True
1757781568.3710077,108,320,240,True,person,0.9128596782684326,281,109,373,429,327,269,338,269,18,29,34.132096331752024,6.5,-2.32,0.0,0.0,0.0,0.0,6.145238876342773,True
1757781568.40229,109,320,240,True,person,0.9009906649589539,278,107,371,428,324,268,333,269,13,29,31.78049716414141,6.5,-2.32,0.0,0.0,0.0,0.0,5.69915771484375,True
1757781568.4392202,110,320,240,True,person,0.8967572450637817,276,104,369,429,322,266,331,269,11,29,31.016124838541646,6.5,-2.32,0.0,0.0,0.0,0.0,6.188631057739258,True
1757781568.470549,111,320,240,True,person,0.8990347981452942,273,101,367,430,320,266,329,268,9,28,29.410882339705484,6.5,-2.32,0.0,0.0,0.0,0.0,5.702495574951172,True
1757781568.5065129,112,320,240,True,person,0.8987931609153748,270,100,365,430,317,265,326,268,6,28,28.635642126552707,6.5,-2.32,0.0,0.0,0.0,0.0,5.761384963989258,True
1757781568.642023,113,320,240,True,person,0.9102132320404053,261,96,358,446,309,271,323,268,3,28,28.160255680657446,6.5,-2.32,0.0,0.0,0.0,0.0,7.380247116088867,True
1757781568.6547632,114,320,240,True,person,0.9061377048492432,265,98,362,437,313,267,321,268,1,28,28.0178514522438,6.5,-2.32,0.0,0.0,0.0,0.0,5.9337615966796875,True
1757781568.6672304,115,320,240,True,person,0.9085274338722229,263,97,360,442,312,270,319,268,-1,28,28.0178514522438,6.5,-2.32,0.0,0.0,0.0,0.0,5.887269973754883,True
1757781568.6794236,116,320,240,True,person,0.9100075364112854,258,95,357,446,308,270,316,268,-4,28,28.284271247461902,6.5,-2.32,0.0,0.0,0.0,0.0,5.808353424072266,True
1757781568.7062469,117,320,240,True,person,0.9102598428726196,255,94,356,448,306,271,314,268,-6,28,28.635642126552707,6.5,-2.32,0.0,0.0,0.0,0.0,5.807638168334961,True
1757781568.7431278,118,320,240,True,person,0.904201865196228,253,92,355,455,304,274,312,269,-8,29,30.083217912982647,6.5,-2.32,0.0,0.0,0.0,0.0,6.235361099243164,True
1757781568.774156,119,320,240,True,person,0.9023812413215637,251,91,353,461,302,276,310,270,-10,30,31.622776601683793,6.5,-2.32,0.0,0.0,0.0,0.0,5.430459976196289,True
1757781568.8106768,120,320,240,True,person,0.9001374840736389,248,89,352,467,300,278,307,271,-13,31,33.61547262794322,6.5,-2.32,0.0,0.0,0.0,0.0,5.83958625793457,True
1757781568.8421848,121,320,240,True,person,0.9021051526069641,246,85,351,473,298,279,305,272,-15,32,35.34119409414458,6.5,-2.32,0.0,0.0,0.0,0.0,5.722761154174805,True
1757781568.878296,122,320,240,True,person,0.8939469456672668,243,83,350,474,297,278,303,274,-17,34,38.01315561749642,6.5,-2.32,0.0,0.0,0.0,0.0,5.749225616455078,True
1757781568.9098861,123,320,240,True,person,0.9044502377510071,241,80,348,474,295,277,302,274,-18,34,38.47076812334269,6.5,-2.32,0.0,0.0,0.0,0.0,5.445957183837891,True
1757781568.946603,124,320,240,True,person,0.9028622508049011,238,76,347,474,293,275,300,275,-20,35,40.311288741492746,6.5,-2.32,0.0,0.0,0.0,0.0,5.844593048095703,True
1757781568.9782257,125,320,240,True,person,0.905189573764801,234,72,345,473,290,273,298,275,-22,35,41.340053217188775,6.5,-2.32,0.0,0.0,0.0,0.0,5.699396133422852,True
1757781569.0145853,126,320,240,True,person,0.9047681093215942,231,69,343,470,287,270,295,275,-25,35,43.01162633521314,6.5,-2.32,0.0,0.0,0.0,0.0,5.940437316894531,True
1757781569.116029,127,320,240,True,person,0.9113002419471741,222,60,340,473,281,267,293,274,-27,34,43.41658669218482,6.5,-2.32,0.0,0.0,0.0,0.0,6.979227066040039,True
1757781569.128585,128,320,240,True,person,0.9150119423866272,229,65,342,452,285,259,291,272,-29,32,43.18564576337837,6.5,-2.32,0.0,0.0,0.0,0.0,5.817174911499023,True
1757781569.1407049,129,320,240,True,person,0.9148898720741272,226,62,341,463,283,263,289,270,-31,30,43.139309220245984,6.5,-2.32,0.0,0.0,0.0,0.0,5.744457244873047,True
1757781569.1538923,130,320,240,True,person,0.9059833884239197,216,54,339,479,277,267,287,269,-33,29,43.93176527297759,6.5,-2.32,0.0,0.0,0.0,0.0,6.412029266357422,True
1757781569.182501,131,320,240,True,person,0.8934684991836548,206,52,337,480,271,266,284,268,-36,28,45.60701700396552,6.5,-2.32,0.0,0.0,0.0,0.0,5.901098251342773,True
1757781569.3532348,132,320,240,True,person,0.9021570682525635,189,43,325,477,257,260,279,266,-41,26,48.54894437575342,6.5,-2.32,0.0,0.0,0.0,0.0,8.016824722290039,True
1757781569.3654792,133,320,240,True,person,0.8987091779708862,190,46,330,479,260,263,276,265,-44,25,50.60632371551998,6.5,-2.32,0.0,0.0,0.0,0.0,5.715847015380859,True
1757781569.3773813,134,320,240,True,person,0.9042607545852661,189,44,328,478,259,261,272,264,-48,24,53.665631459994955,6.5,-2.32,0.0,0.0,0.0,0.0,5.720376968383789,True
1757781569.3894818,135,320,240,True,person,0.9068875908851624,186,39,322,478,254,258,268,262,-52,22,56.462376853972415,6.5,-2.32,-5.2,-1.76,0.0,0.0,5.915403366088867,True
1757781569.4191284,136,320,240,True,person,0.9029944539070129,180,32,319,478,249,255,265,261,-55,21,58.872744118140105,6.5,-2.32,-5.5,-1.68,0.0,0.0,6.736040115356445,True
1757781569.4307861,137,320,240,True,,0.0,0,0,0,0,0,0,265,261,-55,21,58.872744118140105,6.5,-2.32,0.0,0.0,4.5,-1.68,0.0,True
1757781569.4550717,138,320,240,True,person,0.9191925525665283,175,30,314,478,245,254,261,260,-59,20,62.297672508690084,4.5,-1.68,-5.9,-1.6,0.0,0.0,6.696462631225586,True
1757781569.488095,139,320,240,True,,0.0,0,0,0,0,0,0,261,260,-59,20,62.297672508690084,4.5,-1.68,0.0,0.0,2.5,-1.6,0.0,True
1757781569.4906437,140,320,240,True,person,0.921623706817627,171,26,311,477,241,252,256,258,-64,18,66.48308055437865,2.5,-1.6,-6.4,-1.44,0.0,0.0,10.279655456542969,True
1757781569.524633,141,320,240,True,person,0.9218143224716187,166,18,310,479,238,248,252,257,-68,17,70.09279563550022,2.5,-1.6,-6.800000000000001,-1.36,0.0,0.0,8.27336311340332,True
1757781569.5453954,142,320,240,True,,0.0,0,0,0,0,0,0,252,257,-68,17,70.09279563550022,2.5,-1.6,0.0,0.0,0.5,-1.36,0.0,True
1757781569.6027622,143,320,240,True,,0.0,0,0,0,0,0,0,252,257,-68,17,70.09279563550022,0.5,-1.36,0.0,0.0,-1.5,-1.36,0.0,True
1757781569.6600878,144,320,240,True,,0.0,0,0,0,0,0,0,255,254,-65,14,66.49060083951716,-1.5,-1.36,0.0,0.0,-3.5,-1.36,0.0,True
1757781569.6604042,145,320,240,True,person,0.9375739097595215,209,1,367,480,288,240,255,254,-65,14,66.49060083951716,-3.5,-1.36,-6.5,-1.12,0.0,0.0,7.5836181640625,True
1757781569.6734767,146,320,240,True,person,0.9257981777191162,190,12,340,480,265,246,256,252,-64,12,65.11528238439882,-3.5,-1.36,-6.4,-0.96,0.0,0.0,6.66046142578125,True
1757781569.6885474,147,320,240,True,person,0.9445510506629944,204,6,358,480,281,243,259,250,-61,10,61.814237842102365,-3.5,-1.36,-6.1000000000000005,-0.8,0.0,0.0,8.305788040161133,True
1757781569.701547,148,320,240,True,person,0.9342198967933655,212,0,372,480,292,240,263,248,-57,8,57.55866572463264,-3.5,-1.36,-5.7,-0.64,0.0,0.0,6.661891937255859,True
1757781569.713173,149,320,240,True,,0.0,0,0,0,0,0,0,263,248,-57,8,57.55866572463264,-3.5,-1.36,0.0,0.0,-5.5,-0.64,0.0,True
1757781569.7286582,150,320,240,True,person,0.9244248270988464,215,0,377,479,296,239,268,246,-52,6,52.3450093132096,-5.5,-0.64,-5.2,-0.48,0.0,0.0,8.035898208618164,True
1757781569.7961714,151,320,240,True,person,0.9477498531341553,225,0,392,480,309,240,275,244,-45,4,45.17742799230607,-5.5,-0.64,0.0,0.0,0.0,0.0,7.109403610229492,True
1757781569.8085876,152,320,240,True,person,0.9388466477394104,220,0,385,480,302,240,280,243,-40,3,40.11234224026316,-5.5,-0.64,0.0,0.0,0.0,0.0,6.316423416137695,True
1757781569.82636,153,320,240,True,person,0.9530696272850037,231,0,403,480,317,240,287,242,-33,2,33.06055050963308,-5.5,-0.64,0.0,0.0,0.0,0.0,5.805015563964844,True
1757781569.862688,154,320,240,True,person,0.9487703442573547,234,0,409,479,321,239,295,241,-25,1,25.019992006393608,-5.5,-0.64,0.0,0.0,0.0,0.0,6.032228469848633,True
1757781569.8944309,155,320,240,True,person,0.94452965259552,234,0,413,480,323,240,302,240,-18,0,18.0,-5.5,-0.64,0.0,0.0,0.0,0.0,5.925416946411133,True
1757781569.9266315,156,320,240,True,person,0.9475052356719971,232,0,416,480,324,240,306,240,-14,0,14.0,-5.5,-0.64,0.0,0.0,0.0,0.0,5.724191665649414,True
1757781569.9623835,157,320,240,True,person,0.9478746056556702,231,0,419,479,325,239,311,239,-9,-1,9.055385138137417,-5.5,-0.64,0.0,0.0,0.0,0.0,5.870342254638672,True
1757781569.9945073,158,320,240,True,person,0.9493527412414551,230,0,422,479,326,239,315,239,-5,-1,5.0990195135927845,-5.5,-0.64,0.0,0.0,0.0,0.0,5.671024322509766,True
1757781570.030614,159,320,240,True,person,0.9434624910354614,229,0,425,479,327,239,318,239,-2,-1,2.23606797749979,-5.5,-0.64,0.0,0.0,0.0,0.0,5.748271942138672,True
